time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-09 00:00:00+00:00,6,4,,
2023-12-10 00:00:00+00:00,32,10,,
2023-12-11 00:00:00+00:00,415,290,2.0,1.0
2023-12-12 00:00:00+00:00,117,67,1.0,1.0
2023-12-13 00:00:00+00:00,413,283,2.0,2.0
2023-12-14 00:00:00+00:00,197,127,9.0,1.0
2023-12-15 00:00:00+00:00,268,214,,
2023-12-16 00:00:00+00:00,34,25,,
2023-12-17 00:00:00+00:00,4,3,,
2023-12-18 00:00:00+00:00,96,82,6.0,3.0
2023-12-19 00:00:00+00:00,170,128,2.0,1.0
2023-12-20 00:00:00+00:00,144,81,10.0,2.0
2023-12-21 00:00:00+00:00,368,276,43.0,5.0
2023-12-22 00:00:00+00:00,139,123,2.0,2.0
