time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-02 00:00:00+00:00,30,5,6,3
2022-11-03 00:00:00+00:00,13,5,12,3
2022-11-04 00:00:00+00:00,5,4,4,4
2022-11-05 00:00:00+00:00,3,2,8,5
2022-11-06 00:00:00+00:00,56,5,18,3
2022-11-07 00:00:00+00:00,34,5,12,3
2022-11-08 00:00:00+00:00,17,9,4,2
2022-11-09 00:00:00+00:00,33,8,2,1
2022-11-10 00:00:00+00:00,69,7,4,2
2022-11-11 00:00:00+00:00,5,4,5,4
2022-11-12 00:00:00+00:00,3,2,6,2
2022-11-13 00:00:00+00:00,32,4,1,1
2022-11-14 00:00:00+00:00,70,7,8,2
2022-11-15 00:00:00+00:00,43,5,2,2
