time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-20 00:00:00+00:00,11,3,1,1
2022-10-21 00:00:00+00:00,4,3,2,2
2022-10-22 00:00:00+00:00,6,5,1,1
2022-10-23 00:00:00+00:00,35,7,2,2
2022-10-24 00:00:00+00:00,75,4,2,2
2022-10-25 00:00:00+00:00,76,9,15,3
2022-10-26 00:00:00+00:00,54,7,9,4
2022-10-27 00:00:00+00:00,27,6,1,1
2022-10-28 00:00:00+00:00,6,5,9,3
2022-10-29 00:00:00+00:00,4,3,19,3
2022-10-30 00:00:00+00:00,19,5,2,2
2022-10-31 00:00:00+00:00,21,3,6,2
2022-11-01 00:00:00+00:00,5,4,3,2
2022-11-02 00:00:00+00:00,29,4,6,3
