time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-10 00:00:00+00:00,5,3,9.0,3.0
2025-02-11 00:00:00+00:00,4,2,13.0,10.0
2025-02-12 00:00:00+00:00,2,2,2.0,1.0
2025-02-13 00:00:00+00:00,3,3,12.0,3.0
2025-02-14 00:00:00+00:00,2,2,,
2025-02-15 00:00:00+00:00,6,4,,
2025-02-16 00:00:00+00:00,7,4,17.0,1.0
2025-02-17 00:00:00+00:00,1,1,33.0,5.0
2025-02-18 00:00:00+00:00,4,3,7.0,3.0
2025-02-19 00:00:00+00:00,3,3,1.0,1.0
2025-02-20 00:00:00+00:00,4,2,3.0,3.0
2025-02-21 00:00:00+00:00,4,3,6.0,2.0
2025-02-22 00:00:00+00:00,5,3,,
2025-02-23 00:00:00+00:00,1,1,1.0,1.0
