time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-30 00:00:00+00:00,9,3,,
2024-05-01 00:00:00+00:00,1,1,2.0,1.0
2024-05-02 00:00:00+00:00,9,5,,
2024-05-03 00:00:00+00:00,2,2,19.0,2.0
2024-05-04 00:00:00+00:00,8,4,2.0,1.0
2024-05-05 00:00:00+00:00,2,2,,
2024-05-06 00:00:00+00:00,9,6,,
2024-05-07 00:00:00+00:00,6,4,10.0,2.0
2024-05-08 00:00:00+00:00,12,4,1.0,1.0
2024-05-09 00:00:00+00:00,18,5,4.0,3.0
2024-05-10 00:00:00+00:00,11,5,8.0,2.0
2024-05-11 00:00:00+00:00,1,1,,
2024-05-12 00:00:00+00:00,6,3,,
2024-05-13 00:00:00+00:00,4,3,1.0,1.0
