time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-05 00:00:00+00:00,10,9,2,2
2026-02-06 00:00:00+00:00,5,4,0,0
2026-02-07 00:00:00+00:00,10,5,1,1
2026-02-08 00:00:00+00:00,16,11,0,0
2026-02-09 00:00:00+00:00,11,6,12,2
2026-02-10 00:00:00+00:00,7,6,1,1
2026-02-11 00:00:00+00:00,26,7,2,2
2026-02-12 00:00:00+00:00,7,6,1,1
2026-02-13 00:00:00+00:00,4,3,0,0
2026-02-14 00:00:00+00:00,16,8,0,0
2026-02-15 00:00:00+00:00,5,4,1,1
2026-02-16 00:00:00+00:00,15,10,1,1
2026-02-17 00:00:00+00:00,6,5,2,2
2026-02-18 00:00:00+00:00,11,9,1,1
