time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-14 00:00:00+00:00,7,3,1.0,1.0
2024-04-15 00:00:00+00:00,49,5,17.0,3.0
2024-04-16 00:00:00+00:00,39,4,,
2024-04-17 00:00:00+00:00,17,5,2.0,1.0
2024-04-18 00:00:00+00:00,57,7,11.0,2.0
2024-04-19 00:00:00+00:00,66,6,16.0,2.0
2024-04-20 00:00:00+00:00,1,1,6.0,4.0
2024-04-21 00:00:00+00:00,6,3,,
2024-04-22 00:00:00+00:00,39,7,1.0,1.0
2024-04-23 00:00:00+00:00,50,8,,
2024-04-24 00:00:00+00:00,41,5,5.0,4.0
2024-04-25 00:00:00+00:00,6,4,16.0,2.0
2024-04-26 00:00:00+00:00,19,7,7.0,2.0
2024-04-27 00:00:00+00:00,3,2,,
