time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-25 00:00:00+00:00,9,4,0,0
2026-05-26 00:00:00+00:00,19,12,0,0
2026-05-27 00:00:00+00:00,2,2,1,1
2026-05-28 00:00:00+00:00,15,4,3,2
2026-05-29 00:00:00+00:00,13,7,0,0
2026-05-30 00:00:00+00:00,35,14,1,1
2026-05-31 00:00:00+00:00,16,6,0,0
2026-06-01 00:00:00+00:00,10,4,1,1
2026-06-02 00:00:00+00:00,48,14,4,1
2026-06-03 00:00:00+00:00,16,6,1,1
2026-06-04 00:00:00+00:00,13,11,0,0
2026-06-05 00:00:00+00:00,24,10,0,0
2026-06-06 00:00:00+00:00,21,11,0,0
2026-06-07 00:00:00+00:00,21,7,2,2
