time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-12 00:00:00+00:00,20.0,6.0,,
2024-06-13 00:00:00+00:00,15.0,7.0,10.0,2.0
2024-06-14 00:00:00+00:00,25.0,6.0,,
2024-06-16 00:00:00+00:00,2.0,2.0,,
2024-06-17 00:00:00+00:00,12.0,6.0,,
2024-06-18 00:00:00+00:00,48.0,6.0,1.0,1.0
2024-06-19 00:00:00+00:00,42.0,5.0,16.0,2.0
2024-06-20 00:00:00+00:00,42.0,4.0,,
2024-06-21 00:00:00+00:00,20.0,7.0,,
2024-06-23 00:00:00+00:00,1.0,1.0,,
2024-06-24 00:00:00+00:00,10.0,5.0,,
2024-06-25 00:00:00+00:00,,,2.0,1.0
