time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-16 00:00:00+00:00,6,6,1.0,1.0
2025-09-17 00:00:00+00:00,14,11,,
2025-09-18 00:00:00+00:00,7,7,3.0,2.0
2025-09-19 00:00:00+00:00,16,8,,
2025-09-20 00:00:00+00:00,4,3,2.0,2.0
2025-09-21 00:00:00+00:00,17,7,7.0,7.0
2025-09-22 00:00:00+00:00,6,6,1.0,1.0
2025-09-23 00:00:00+00:00,7,7,,
2025-09-24 00:00:00+00:00,2,2,,
2025-09-25 00:00:00+00:00,5,5,,
2025-09-26 00:00:00+00:00,4,3,,
2025-09-27 00:00:00+00:00,1,1,,
2025-09-28 00:00:00+00:00,7,7,6.0,1.0
2025-09-29 00:00:00+00:00,5,5,,
