time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-13 00:00:00+00:00,8,5,,
2025-08-14 00:00:00+00:00,1,1,4.0,2.0
2025-08-15 00:00:00+00:00,9,7,,
2025-08-16 00:00:00+00:00,2,2,1.0,1.0
2025-08-17 00:00:00+00:00,5,5,,
2025-08-18 00:00:00+00:00,5,5,1.0,1.0
2025-08-19 00:00:00+00:00,13,9,8.0,2.0
2025-08-20 00:00:00+00:00,1,1,,
2025-08-21 00:00:00+00:00,5,5,9.0,2.0
2025-08-22 00:00:00+00:00,13,12,1.0,1.0
2025-08-23 00:00:00+00:00,4,4,,
2025-08-24 00:00:00+00:00,6,6,1.0,1.0
2025-08-25 00:00:00+00:00,2,2,5.0,2.0
2025-08-26 00:00:00+00:00,12,11,,
