time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-23 00:00:00+00:00,6,4,,
2024-05-24 00:00:00+00:00,9,6,2.0,2.0
2024-05-25 00:00:00+00:00,2,2,2.0,2.0
2024-05-26 00:00:00+00:00,5,3,,
2024-05-27 00:00:00+00:00,23,7,14.0,1.0
2024-05-28 00:00:00+00:00,39,5,5.0,3.0
2024-05-29 00:00:00+00:00,34,4,4.0,4.0
2024-05-30 00:00:00+00:00,23,5,7.0,5.0
2024-05-31 00:00:00+00:00,24,5,2.0,1.0
2024-06-01 00:00:00+00:00,1,1,,
2024-06-02 00:00:00+00:00,4,3,,
2024-06-03 00:00:00+00:00,11,6,,
2024-06-04 00:00:00+00:00,19,5,,
2024-06-05 00:00:00+00:00,16,4,19.0,5.0
