time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,6,5,2,2
2026-09-11 00:00:00+00:00,6,6,0,0
2026-09-12 00:00:00+00:00,3,3,0,0
2026-09-13 00:00:00+00:00,15,7,0,0
2026-09-14 00:00:00+00:00,35,8,4,3
2026-09-15 00:00:00+00:00,1,1,0,0
2026-09-16 00:00:00+00:00,16,8,0,0
2026-09-17 00:00:00+00:00,11,5,3,3
2026-09-18 00:00:00+00:00,21,16,2,1
2026-09-19 00:00:00+00:00,14,11,0,0
2026-09-20 00:00:00+00:00,40,14,1,1
2026-09-21 00:00:00+00:00,199,12,0,0
2026-09-22 00:00:00+00:00,13,7,11,2
2026-09-23 00:00:00+00:00,14,9,1,1
