time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-21 00:00:00+00:00,74,63,,
2024-01-22 00:00:00+00:00,304,227,5.0,3.0
2024-01-23 00:00:00+00:00,118,91,3.0,3.0
2024-01-24 00:00:00+00:00,22,8,1.0,1.0
2024-01-25 00:00:00+00:00,224,191,,
2024-01-26 00:00:00+00:00,321,253,,
2024-01-27 00:00:00+00:00,1,1,4.0,1.0
2024-01-28 00:00:00+00:00,8,3,,
2024-01-29 00:00:00+00:00,201,146,,
2024-01-30 00:00:00+00:00,172,120,,
2024-01-31 00:00:00+00:00,151,68,18.0,1.0
2024-02-01 00:00:00+00:00,325,237,16.0,4.0
2024-02-02 00:00:00+00:00,334,247,2.0,1.0
2024-02-03 00:00:00+00:00,54,44,,
