time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-12 00:00:00+00:00,144,120,1.0,1.0
2024-02-13 00:00:00+00:00,160,142,,
2024-02-14 00:00:00+00:00,362,275,1.0,1.0
2024-02-15 00:00:00+00:00,228,192,8.0,3.0
2024-02-16 00:00:00+00:00,182,154,22.0,1.0
2024-02-17 00:00:00+00:00,50,44,,
2024-02-18 00:00:00+00:00,56,50,9.0,1.0
2024-02-19 00:00:00+00:00,347,275,6.0,1.0
2024-02-20 00:00:00+00:00,264,212,1.0,1.0
2024-02-21 00:00:00+00:00,244,202,,
2024-02-22 00:00:00+00:00,297,236,4.0,2.0
2024-02-23 00:00:00+00:00,212,167,1.0,1.0
2024-02-24 00:00:00+00:00,29,23,11.0,1.0
