time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-17 00:00:00+00:00,12,6,,
2024-06-18 00:00:00+00:00,48,6,1.0,1.0
2024-06-19 00:00:00+00:00,42,5,16.0,2.0
2024-06-20 00:00:00+00:00,42,4,,
2024-06-21 00:00:00+00:00,20,7,,
2024-06-23 00:00:00+00:00,1,1,,
2024-06-24 00:00:00+00:00,10,5,,
2024-06-25 00:00:00+00:00,1,1,2.0,1.0
2024-06-26 00:00:00+00:00,3,1,2.0,2.0
2024-06-27 00:00:00+00:00,2,2,1.0,1.0
2024-06-28 00:00:00+00:00,19,4,19.0,3.0
2024-06-29 00:00:00+00:00,2,1,2.0,2.0
2024-06-30 00:00:00+00:00,1,1,,
