time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-24 00:00:00+00:00,29,23,11.0,1.0
2024-02-25 00:00:00+00:00,2,2,,
2024-02-26 00:00:00+00:00,169,141,16.0,3.0
2024-02-27 00:00:00+00:00,128,99,8.0,1.0
2024-02-28 00:00:00+00:00,113,85,4.0,2.0
2024-02-29 00:00:00+00:00,153,128,37.0,2.0
2024-03-01 00:00:00+00:00,191,159,17.0,2.0
2024-03-02 00:00:00+00:00,3,3,6.0,1.0
2024-03-03 00:00:00+00:00,30,29,14.0,2.0
2024-03-04 00:00:00+00:00,124,101,13.0,3.0
2024-03-05 00:00:00+00:00,108,73,1.0,1.0
2024-03-06 00:00:00+00:00,248,167,11.0,1.0
2024-03-07 00:00:00+00:00,139,113,11.0,2.0
2024-03-08 00:00:00+00:00,279,213,7.0,1.0
