time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,1,1,,
2024-03-31 00:00:00+00:00,2,2,,
2024-04-01 00:00:00+00:00,6,4,10.0,2.0
2024-04-02 00:00:00+00:00,16,7,9.0,2.0
2024-04-03 00:00:00+00:00,32,6,3.0,2.0
2024-04-04 00:00:00+00:00,28,6,2.0,2.0
2024-04-05 00:00:00+00:00,14,5,3.0,1.0
2024-04-06 00:00:00+00:00,3,3,3.0,3.0
2024-04-07 00:00:00+00:00,1,1,,
2024-04-08 00:00:00+00:00,2,2,,
2024-04-09 00:00:00+00:00,4,4,2.0,2.0
2024-04-10 00:00:00+00:00,2,2,6.0,1.0
2024-04-11 00:00:00+00:00,32,6,2.0,1.0
2024-04-12 00:00:00+00:00,39,3,10.0,1.0
