url_path,views_total,views_unique
/jgehrcke/gipc,6,5
/jgehrcke/gipc/commit/69f011ffe94761690c50389ecd286cf9ddf28f56,4,4
/jgehrcke/gipc/issues/13,2,1
/jgehrcke/gipc/blob/github-repo-stats/jgehrcke/gipc/latest-report/report.html,1,1
/jgehrcke/gipc/blob/github-repo-stats/jgehrcke/gipc/latest-report/report.pdf,1,1
/jgehrcke/gipc/blob/master/gipc/gipc.py,1,1
/jgehrcke/gipc/branches,1,1
/jgehrcke/gipc/branches/all,1,1
/jgehrcke/gipc/tree/github-repo-stats/jgehrcke/gipc,1,1
/jgehrcke/gipc/tree/github-repo-stats/jgehrcke/gipc/latest-report,1,1
