time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-24 00:00:00+00:00,5,5,2,2
2026-03-25 00:00:00+00:00,14,9,1,1
2026-03-26 00:00:00+00:00,10,5,3,1
2026-03-27 00:00:00+00:00,6,5,2,2
2026-03-28 00:00:00+00:00,16,7,1,1
2026-03-29 00:00:00+00:00,7,3,0,0
2026-03-30 00:00:00+00:00,11,7,6,5
2026-03-31 00:00:00+00:00,19,10,2,2
2026-04-01 00:00:00+00:00,20,19,1,1
2026-04-02 00:00:00+00:00,7,7,1,1
2026-04-03 00:00:00+00:00,10,8,1,1
2026-04-04 00:00:00+00:00,6,6,0,0
2026-04-05 00:00:00+00:00,29,14,0,0
2026-04-06 00:00:00+00:00,16,9,1,1
