time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,66,6,16.0,2.0
2024-04-20 00:00:00+00:00,1,1,6.0,4.0
2024-04-21 00:00:00+00:00,6,3,,
2024-04-22 00:00:00+00:00,39,7,1.0,1.0
2024-04-23 00:00:00+00:00,50,8,,
2024-04-24 00:00:00+00:00,41,5,5.0,4.0
2024-04-25 00:00:00+00:00,6,4,16.0,2.0
2024-04-26 00:00:00+00:00,19,7,7.0,2.0
2024-04-27 00:00:00+00:00,8,4,,
2024-04-28 00:00:00+00:00,13,6,,
2024-04-29 00:00:00+00:00,49,5,,
2024-04-30 00:00:00+00:00,9,3,,
2024-05-01 00:00:00+00:00,1,1,2.0,1.0
2024-05-02 00:00:00+00:00,3,2,,
